;OPER_DATE;CREDIT_ACCOUNT_RK;DEBET_ACCOUNT_RK;CREDIT_AMOUNT;DEBET_AMOUNT
8560;2018-01-19;393059427;24753;88959.59;56347.55
8561;2018-01-19;13630;17436;95909.68;6325.35
8562;2018-01-19;1761691;13630;8149.22;44992.48
8563;2018-01-19;8736635;13630;67732.96;3177.61
8564;2018-01-19;13630;17436;18890.84;75178.27
8565;2018-01-19;393808409;17436;27215.76;28356.45
8566;2018-01-19;1761691;13630;67893.04;22593.51
8567;2018-01-19;393808409;17436;60241.03;69660.84
8568;2018-01-19;13630;17436;14450.16;43873.58
8569;2018-01-19;2639288;13630;54520.86;9287.22
8570;2018-01-19;17436;13630;40638.37;89175.2
8571;2018-01-19;18880783;13630;28029.92;91309.01
8572;2018-01-19;10006159;13630;23962.99;11690.38
8573;2018-01-19;13630;17436;9394.26;2458.76
8574;2018-01-19;37051;13630;77727.54;10887.89
8575;2018-01-19;393808409;17436;77644.23;44898.88
8576;2018-01-19;393808409;17436;66326.6;5925.78
8577;2018-01-19;393808409;17437;23932.7;80497.02
8578;2018-01-19;13630;17436;88331.22;22569.5
8579;2018-01-19;393808409;17436;75676.4;53543.71
8580;2018-01-19;529950023;13631;29676.56;36636.08
8581;2018-01-19;37051;13630;61113.91;24529.3
8582;2018-01-19;1761691;13630;67305.53;90538.14
8583;2018-01-19;13630;17436;76007.66;46983.83
8584;2018-01-19;393808409;17436;47503;46879.37
8585;2018-01-19;393808409;17436;80906.82;39584.33
8586;2018-01-19;311159924;13630;54151.88;17586.5
8587;2018-01-19;393808409;312741916;35779.66;12922.58
8588;2018-01-19;37051;13630;68037.92;5303.94
8589;2018-01-19;37051;13630;8784.11;85876.75
8590;2018-01-19;393808409;17436;55880.36;45377.18
8591;2018-01-19;393808409;17436;48076.49;85217.44
8592;2018-01-19;10006159;13630;81104.05;51148.46
8593;2018-01-19;1761691;13630;8853.48;56224.26
8594;2018-01-19;393808409;312741916;45163.01;35917.43
8595;2018-01-19;1761691;13630;23204.55;44126.73
8596;2018-01-19;10006159;13630;80509.66;15634.77
8597;2018-01-19;10006159;13630;33816.52;7943.9
8598;2018-01-19;393808409;17436;79713.34;4037.58
8599;2018-01-19;311159924;13630;38292.84;71465.99
8600;2018-01-19;2682058;13632;58569.75;90301.09
8601;2018-01-19;12048338;13630;42043.09;31879.42
8602;2018-01-19;13630;17436;28474.38;13423.89
8603;2018-01-19;2682057;13630;57821.46;34364.52
8604;2018-01-19;17436;312741916;11229.72;32716.81
8605;2018-01-19;17434;17436;66373.78;44211.59
8606;2018-01-19;1761691;13630;67946.68;23752.89
8607;2018-01-19;393808409;1972647;38761.15;10780.61
8608;2018-01-19;17436;312741916;87784.54;69967.39
8609;2018-01-19;1761691;13630;80753.56;12468.54
8610;2018-01-19;409685020;13630;26455.57;99212.21
8611;2018-01-19;393059420;13632;91110.56;28012.66
8612;2018-01-19;434141714;13630;62514.15;14723.34
8613;2018-01-19;37051;13630;47528.23;33865.22
8614;2018-01-19;393808409;30277;21624.08;74072.5
8615;2018-01-19;393806608;17132;84388.57;26607.67
8616;2018-01-19;1761691;13630;95605.03;50827.21
8617;2018-01-19;8736635;13630;17756.17;84354.75
8618;2018-01-19;10006159;13630;58801.07;5897.95
8619;2018-01-19;393808409;17436;19581.96;92333.77
8620;2018-01-19;17436;25686468;83865.27;75227.25
8621;2018-01-19;529962033;17437;435.84;13109.69
8622;2018-01-19;37051;13630;59670.31;61965.7
8623;2018-01-19;393808409;17436;54907.34;68294.2
8624;2018-01-19;8736635;13630;85602.17;14570.07
8625;2018-01-19;1761691;13630;20412.43;6168.9
8626;2018-01-19;8736635;13630;3249.79;29403.4
8627;2018-01-19;168169085;13630;99478.65;21083.9
8628;2018-01-19;11735819;13630;5024.43;89571.32
8629;2018-01-19;17436;13630;65744.64;50098.46
8630;2018-01-19;393808409;17436;87496.39;42210.03
8631;2018-01-19;37051;13630;60972.2;6834.75
8632;2018-01-19;409685020;13630;83544.02;84129.95
8633;2018-01-19;17436;13630;28566.33;26747.75
8634;2018-01-19;409685106;34157147;29650.83;58343.11
8635;2018-01-19;393808409;17436;3114.39;71649.81
8636;2018-01-19;393808409;17434;45194.64;81189.4
8637;2018-01-19;393808409;17436;25578.22;86125.88
8638;2018-01-19;37051;13630;61177.92;46017.9
8639;2018-01-19;10006159;13630;96306.86;48116.31
8640;2018-01-19;409684688;13632;29293.41;67940.66
8641;2018-01-19;1761691;13630;40034.12;24873.87
8642;2018-01-19;393808409;17436;3475.9;83867.22
8643;2018-01-19;393808409;17436;47691.57;629.45
8644;2018-01-19;393806608;17436;40398.53;83500.81
8645;2018-01-19;1761691;13630;34453.21;46297.46
8646;2018-01-19;37051;13630;48107.98;80554.16
8647;2018-01-19;393808409;17436;99168.52;67409.29
8648;2018-01-19;17436;13630;59357.2;29002.18
8649;2018-01-19;311159924;13630;39857.44;89321.14
8650;2018-01-19;1761691;13630;20308.82;58021.73
8651;2018-01-19;6093814;13630;39944.01;30796.81
8652;2018-01-19;17436;17434;95759.47;45990.66
8653;2018-01-19;37051;13630;92294.78;64427.71
8654;2018-01-19;409685020;13630;75421.29;95785.52
8655;2018-01-19;393808409;17244;69200.21;34317.84
8656;2018-01-19;10006159;13630;57511.98;5778.76
8657;2018-01-19;13883;17436;74972.33;90972.28
8658;2018-01-19;393808409;17436;26077.25;8663.76
8659;2018-01-19;17436;30277;7464.2;23942.55
8660;2018-01-19;1761691;13630;67630.76;63019.54
8661;2018-01-19;303427410;13630;73045.22;77758.81
8662;2018-01-19;1761691;13630;38897.27;2282.91
8663;2018-01-19;393808409;17436;39059.1;4551.84
8664;2018-01-19;393808409;17436;10191.58;65435.66
8665;2018-01-19;393808409;17436;75447.02;81486.73
8666;2018-01-19;1761691;13630;4039.62;36250.87
8667;2018-01-19;2682057;13630;78913.12;25052.89
8668;2018-01-19;37051;13630;13931.31;32328.9
8669;2018-01-19;18880783;13630;89301.58;78897.19
8670;2018-01-19;393808409;17436;79652.74;16891.78
8671;2018-01-19;37051;13630;34947.29;97910.51
8672;2018-01-19;409685020;13630;89279.57;9425.53
8673;2018-01-19;37051;13630;37269.75;74185.23
8674;2018-01-19;393808409;312741916;89217.92;6632.72
8675;2018-01-19;6093814;13630;91351.84;26987.96
8676;2018-01-19;13683;13630;92021.72;12902.66
8677;2018-01-19;393808409;17436;67079.95;59206.09
8678;2018-01-19;37051;13630;60304.64;79003.11
8679;2018-01-19;10006159;13630;35348.65;5951.05
8680;2018-01-19;18880783;13630;11426.32;67741.8
8681;2018-01-19;37051;13630;45914.44;79460.92
8682;2018-01-19;529950000;13630;32036.39;48113.33
8683;2018-01-19;529949862;13630;59370.73;71443.29
8684;2018-01-19;37051;13630;38107.66;64273.9
8685;2018-01-19;17436;312741916;69869.47;5730
8686;2018-01-19;34156872;13632;25555.54;42411.49
8687;2018-01-19;12048338;13630;21853.05;56910.34
8688;2018-01-19;311159924;13630;72445.07;10314.96
8689;2018-01-19;393808409;17436;51944.04;28115.19
8690;2018-01-19;311161686;13630;8915.63;30410.93
8691;2018-01-19;393808409;17436;31539.81;2213.29
8692;2018-01-19;393808409;17436;78338.32;42526.97
8693;2018-01-19;10006159;13630;40692.83;64344.26
8694;2018-01-19;393808409;331483502;15253.98;14261.77
8695;2018-01-19;2682057;13630;31003.94;25357.63
8696;2018-01-19;1761691;13630;70.7;35216.02
8697;2018-01-19;393808409;17436;58358.1;11689.13
8698;2018-01-19;13683;13630;65005.1;94318.02
8699;2018-01-19;57223170;13630;69353.8;27387.24
8700;2018-01-19;15698716;13630;73699.43;7139.22
8701;2018-01-19;10006159;13630;79915.23;14773.46
8702;2018-01-19;15698716;13630;49044.21;13204.89
8703;2018-01-19;13630;17436;83898.3;64466.79
8704;2018-01-19;393808409;17441;23217.62;19023.98
8705;2018-01-19;13630;17436;87321.28;69220.27
8706;2018-01-19;10006159;13630;9414.04;66888.46
8707;2018-01-19;434141714;13630;8164.34;89764.64
8708;2018-01-19;18880783;13630;10268.77;86607.27
8709;2018-01-19;434141714;13630;43805.18;47290.36
8710;2018-01-19;393808409;312741916;62375.1;90374.66
8711;2018-01-19;529961988;17436;96800.93;38178.37
8712;2018-01-19;14507;13630;99489.92;28227.57
8713;2018-01-19;393808409;17436;17419.13;90560.65
8714;2018-01-19;10006159;13630;36729.51;91206.85
8715;2018-01-19;1761691;13630;84297.58;46144.51
8716;2018-01-19;26899;17436;17454.18;31859.26
8717;2018-01-19;6077138;13630;42888.66;57959.85
8718;2018-01-19;2639288;13630;43615.82;15438.11
8719;2018-01-19;529962057;13630;66680.08;1555.94
8720;2018-01-19;8736635;13630;61550.95;28014.11
8721;2018-01-19;409685020;13630;33564.53;24668.02
8722;2018-01-19;13630;17436;81150.23;39168.28
8723;2018-01-19;17436;13630;15122.28;10339.47
8724;2018-01-19;311160456;34157147;21823.28;2163.28
8725;2018-01-19;17436;13630;58979.49;27380.2
8726;2018-01-19;37051;13630;84692.68;66154.73
8727;2018-01-19;1761691;13630;65565.61;73189.35
8728;2018-01-19;18880783;13630;35366.79;97334.35
8729;2018-01-19;1761691;13630;5334.11;85773.73
8730;2018-01-19;14050;13630;4411.74;68195.88
8731;2018-01-19;393808409;17436;10611.29;40671.8
8732;2018-01-19;311159924;13630;50883.24;30209.94
8733;2018-01-19;13630;17436;27180.12;53029.86
8734;2018-01-19;37051;13630;82326.57;74844.42
8735;2018-01-19;17441;13630;91320.59;71819.72
8736;2018-01-19;409685020;13630;14621.38;77369.71
8737;2018-01-19;393808409;17436;71958.38;43525.33
8738;2018-01-19;37051;13630;29542.94;11923.21
8739;2018-01-19;17627064;13630;48517.84;21313.2
8740;2018-01-19;393808409;17436;30390.85;76398.62
8741;2018-01-19;393806608;17437;17940.85;21422.19
8742;2018-01-19;1761691;13630;57361.58;49863.19
8743;2018-01-19;10006159;13630;19333.86;52820.97
8744;2018-01-19;37051;13630;29193.61;48222.77
8745;2018-01-19;393808409;17441;43733.57;48027.57
8746;2018-01-19;409685020;13630;83633.99;77291.37
8747;2018-01-19;10006159;13630;42227.74;12434.2
8748;2018-01-19;311161686;13630;58224.05;60744.65
8749;2018-01-19;312741916;13630;77697.88;63476.81
8750;2018-01-19;393808409;1972647;14012.7;6442.86
8751;2018-01-19;311161686;13630;82159.2;36444.66
8752;2018-01-19;18880783;13630;79532.99;30937.87
8753;2018-01-19;409685020;13630;70905.54;14235.62
8754;2018-01-19;17436;17132;78077.93;14083.45
8755;2018-01-19;393808409;17436;94502.55;65757.64
8756;2018-01-19;393059422;13631;73732.97;23274.96
8757;2018-01-19;393808409;17436;7195.92;61773.32
8758;2018-01-19;409685106;13631;18059.07;29945.15
8759;2018-01-19;13630;17436;93492.77;80076.86
8760;2018-01-19;434141714;13630;78432.71;70913.69
8761;2018-01-19;409685020;13630;1057.43;65960.56
8762;2018-01-19;13630;17436;52135.79;33548.33
8763;2018-01-19;393808409;36213979;84253.92;72845.43
8764;2018-01-19;17436;13630;38114.37;49656.26
8765;2018-01-19;393808409;17244;7002.14;43555.64
8766;2018-01-19;18880783;13630;18366.07;30677.04
8767;2018-01-19;15698716;13630;57757.86;9923.85
8768;2018-01-19;17436;13630;7336.49;88846.39
8769;2018-01-19;13630;17436;35657.81;35439.51
8770;2018-01-19;10006159;13630;63946.64;13836.41
8771;2018-01-19;2682057;13630;18578.61;2926.58
8772;2018-01-19;13683;13630;71497.72;50929.49
8773;2018-01-19;17436;17434;9800.89;1693.05
8774;2018-01-19;393808409;17436;7236.52;35720.51
8775;2018-01-19;13630;17436;92511.05;36656.76
8776;2018-01-19;393808409;30277;31658.34;78755.31
8777;2018-01-19;37051;13630;29437.37;66148.49
8778;2018-01-19;17436;13630;39991.19;66413.11
8779;2018-01-19;1761691;13630;9290.08;17647.36
8780;2018-01-19;17436;30277;80594.14;77907.68
8781;2018-01-19;247574036;13630;57791.26;96444
8782;2018-01-19;1761691;13630;44760.49;52260.41
8783;2018-01-19;393808409;17436;75681.49;81069.46
8784;2018-01-19;393808409;17436;12121.35;42853.73
8785;2018-01-19;37051;13630;97212.84;82005.7
8786;2018-01-19;18880783;13630;43781.57;12071.38
8787;2018-01-19;324116366;13630;83003.44;49930.43
8788;2018-01-19;17436;1235426;21843.18;10858.32
8789;2018-01-19;393808409;17436;67653.62;59372.32
8790;2018-01-19;17436;17434;69268.83;76764.97
8791;2018-01-19;10006159;13630;9502.18;69772.71
8792;2018-01-19;17434;13630;28411.58;36439.51
8793;2018-01-19;393808409;1972647;9704.13;58357.26
8794;2018-01-19;393808409;17436;97090.15;67047.94
8795;2018-01-19;15698716;13630;27571.21;87930.63
8796;2018-01-19;393059427;184239035;66754.07;93449.08
8797;2018-01-19;409685020;13630;31883.51;8707.13
8798;2018-01-19;393059427;22798;66096.83;94260.1
8799;2018-01-19;409685020;13630;83996.05;83619.07
8800;2018-01-19;393808409;17436;93783.22;7013.73
8801;2018-01-19;1761691;13630;83698.76;51018.09
8802;2018-01-19;13630;17436;47791.89;75514.49
8803;2018-01-19;1761691;13630;86587.18;53501.52
8804;2018-01-19;1761691;13630;89613.64;97090.98
8805;2018-01-19;30277;17436;25520.81;9260.02
8806;2018-01-19;13630;17436;43178.09;18792.26
8807;2018-01-19;393808409;17436;87420.07;9005.72
8808;2018-01-19;37051;13630;14347.19;67495.39
8809;2018-01-19;434141714;13630;54801.26;41850.64
8810;2018-01-19;393808409;17436;19308.36;3252.7
8811;2018-01-19;8736635;13630;69000.1;78875.41
8812;2018-01-19;13630;17436;36302.81;29096.35
8813;2018-01-19;311159924;13630;90712.83;9878.39
8814;2018-01-19;1761691;13630;6331.48;66999.49
8815;2018-01-19;17436;13630;33549.5;15626.4
8816;2018-01-19;324116366;13630;17872.05;51352.37
8817;2018-01-19;1648686;13630;10390.41;17060.72
8818;2018-01-19;15698716;13630;52279.47;96089.37
8819;2018-01-19;10006159;13630;23274.24;18025.22
8820;2018-01-19;37051;13630;33530.49;35224.94
8821;2018-01-19;10006159;13630;67617.28;40268.24
8822;2018-01-19;37051;13630;85840.21;14991.28
8823;2018-01-19;17436;312741916;96936.35;81101.25
8824;2018-01-19;311161686;13630;60944.47;86684.77
8825;2018-01-19;409685020;13630;50557.77;85405.18
8826;2018-01-19;37051;13630;97512.8;52996.14
8827;2018-01-19;10006159;13630;62494.48;30086.03
8828;2018-01-19;1761691;13630;36110.08;74411.59
8829;2018-01-19;393808409;17436;60896.48;54123.36
8830;2018-01-19;409685020;13630;42513.98;20136.68
8831;2018-01-19;393808409;17436;69127.93;7485.69
8832;2018-01-19;67304576;13630;48443.36;35911.22
8833;2018-01-19;393808409;17436;26320.74;95457.55
8834;2018-01-19;311159924;13630;14881.63;10694.3
8835;2018-01-19;529961885;36213979;27030.94;47877.68
8836;2018-01-19;8736635;13630;2720.34;22418.54
8837;2018-01-19;393808409;17436;82118.88;5148.56
8838;2018-01-19;37051;13630;18243.97;65936.45
8839;2018-01-19;393808409;17436;59976.66;97247.28
8840;2018-01-19;17436;17437;15781.12;41270.6
8841;2018-01-19;37051;13630;95283.58;3844.28
8842;2018-01-19;2682057;13630;19995.63;96043.98
8843;2018-01-19;1761691;13630;45712.43;53982.14
8844;2018-01-19;1761691;13630;25763.96;71286.89
8845;2018-01-19;10006159;13630;71184.08;94793.45
8846;2018-01-19;1761691;13630;16226.05;92402.16
8847;2018-01-19;1761691;13630;25510.91;81973.85
8848;2018-01-19;1761691;13630;71136.16;93938.03
8849;2018-01-19;393808409;312741916;35725.79;721.84
8850;2018-01-19;393808409;17436;25685.58;23967.29
8851;2018-01-19;15698716;13630;28978.93;63664.81
8852;2018-01-19;174938117;13630;9103.31;32676.66
8853;2018-01-19;17434;13630;90553.75;15756.77
8854;2018-01-19;393808409;17436;18932.59;22471.14
8855;2018-01-19;8736635;13630;27333.31;51891.21
8856;2018-01-19;311159924;13630;15682.2;56180.06
8857;2018-01-19;8736635;13630;57967.64;62509.61
8858;2018-01-19;1761691;13630;16180.67;14840.36
8859;2018-01-19;311159924;13630;61467.83;74207.32
8860;2018-01-19;1761691;13630;7198.11;97504.83
8861;2018-01-19;528787381;13630;90251;31107.68
8862;2018-01-19;393808409;17132;3096.47;52541.85
8863;2018-01-19;1761691;13630;29851.53;73856.5
8864;2018-01-19;409685020;13630;16356.57;17844.67
8865;2018-01-19;1761691;13630;5870.4;43929.55
8866;2018-01-19;1761691;13630;89903.73;88955.59
8867;2018-01-19;1761691;13630;60912.09;24884.44
8868;2018-01-19;1761691;13630;73947.26;85837.32
8869;2018-01-19;15698716;13630;19601.04;38928.22
8870;2018-01-19;2682057;13630;18515.13;73045.74
8871;2018-01-19;434141714;13630;5873.34;41446.16
8872;2018-01-19;409685020;13630;27466.95;29151.73
8873;2018-01-19;13630;17441;57303.06;32406.72
8874;2018-01-19;13630;17436;7242.52;86978.74
8875;2018-01-19;1761691;13630;56181.17;78334.27
8876;2018-01-19;434141714;13630;91442.85;25976.79
8877;2018-01-19;311159924;13630;31829.52;28782.05
8878;2018-01-19;17436;13630;76509.13;58830.45
8879;2018-01-19;10006159;13630;37521.31;25459.88
8880;2018-01-19;393808409;17436;50521.33;96424.14
8881;2018-01-19;1761691;13630;59686.32;8836.32
8882;2018-01-19;26899;17436;11426.73;88245.4
8883;2018-01-19;6876829;13630;76775.65;89629.45
8884;2018-01-19;311159924;13630;42017.38;77568.68
8885;2018-01-19;13630;17436;1437.83;34695.79
8886;2018-01-19;409685020;13630;87886.1;67341.17
8887;2018-01-19;312741916;13630;15653.48;34665.05
8888;2018-01-19;1761691;13630;26656.55;47554.06
8889;2018-01-19;6093814;13630;63514.4;10338.99
8890;2018-01-19;10006159;13630;39520.59;86032.7
8891;2018-01-19;18880783;13630;52190.77;7799.42
8892;2018-01-19;409685020;13630;43821.47;37699.91
8893;2018-01-19;393808409;17436;72711.6;66412.87
8894;2018-01-19;393808409;17436;47786.04;98433.4
8895;2018-01-19;37051;13630;50344.32;24468.59
8896;2018-01-19;17436;13630;82261.46;79287.36
8897;2018-01-19;1761691;13630;47764.54;29941.86
8898;2018-01-19;17436;13630;61291.13;82648.99
8899;2018-01-19;17436;13630;31075.61;69484.32
8900;2018-01-19;1761691;13630;6720.41;58740.89
8901;2018-01-19;1972647;17436;67102.51;95128.62
8902;2018-01-19;13630;17440;54319.91;71834.66
8903;2018-01-19;1761691;13630;12999.32;18099.41
8904;2018-01-19;17436;13630;73530.85;95343.91
8905;2018-01-19;1761691;13630;39121.03;16029.72
8906;2018-01-19;393808409;17436;44863.16;89712.08
8907;2018-01-19;409685020;13630;33259.3;94342.8
8908;2018-01-19;13630;17436;34124.06;32397.91
8909;2018-01-19;1761691;13630;75249.19;59212.78
8910;2018-01-19;17436;13630;86678.79;27119.97
8911;2018-01-19;393808409;17436;14098.04;24278.84
8912;2018-01-19;393808409;17436;56856.04;49202.37
8913;2018-01-19;8736635;13630;64637.65;49177.23
8914;2018-01-19;409685020;13630;49990.16;46729.1
8915;2018-01-19;311159924;13630;4149.38;33376.96
8916;2018-01-19;13630;17436;6294.95;30616.91
8917;2018-01-19;393808409;312741916;5467.6;93840.5
8918;2018-01-19;10006159;13630;57867.36;65190.1
8919;2018-01-19;37051;13630;25898.83;17352.32
8920;2018-01-19;14050;13630;33043.83;11832.63
8921;2018-01-19;17244;17436;82442.59;92649.2
8922;2018-01-19;393808409;17436;88145.48;83603.62
8923;2018-01-19;1761691;13630;18811.38;16385.52
8924;2018-01-19;311161686;13630;11685.27;23013.73
8925;2018-01-19;10006159;13630;89154.64;47969.93
8926;2018-01-19;37051;13630;9768.95;45173.66
8927;2018-01-19;15698716;13630;93763.17;63576.45
8928;2018-01-19;13630;17436;7943.26;31740.16
8929;2018-01-19;12048338;13630;44305.85;4310.07
8930;2018-01-19;13630;17436;18563.75;17148.7
8931;2018-01-19;393808409;30277;51476.37;79825.8
8932;2018-01-19;393808409;17436;25960.82;44588.64
8933;2018-01-19;13630;17436;9870.22;2730.51
8934;2018-01-19;13630;17436;54902.18;59158.13
8935;2018-01-19;10006159;13630;11695.11;67167.88
8936;2018-01-19;1761691;13630;44230.55;57691.78
8937;2018-01-19;17434;17436;51861.98;74824.27
8938;2018-01-19;409685020;13630;10723.59;32909.43
8939;2018-01-19;1761691;13630;40664.36;68541.32
8940;2018-01-19;6077138;13630;72216.1;53792.29
8941;2018-01-19;17436;17244;97147.16;59759.11
8942;2018-01-19;37051;13630;91902.76;97912.54
8943;2018-01-19;1761691;13630;96953.41;14238.21
8944;2018-01-19;1761691;13630;62357.07;49773.45
8945;2018-01-19;1761691;13630;98150.57;76431.11
8946;2018-01-19;409685020;13630;82338.8;77375.2
8947;2018-01-19;311159924;13630;97178.11;59004.64
8948;2018-01-19;17436;17244;56421.27;92312.81
8949;2018-01-19;41529;13630;95379.72;43047.66
8950;2018-01-19;393808409;17436;42761.76;30506.5
8951;2018-01-19;393808409;17434;83553.41;55915.82
8952;2018-01-19;6093814;13630;80705.51;41016.61
8953;2018-01-19;17436;30277;22794.2;20492.54
8954;2018-01-19;1761691;13630;78083.09;34427.53
8955;2018-01-19;409685020;13630;32117.77;80159.36
8956;2018-01-19;1761691;13630;85532.45;41453.01
8957;2018-01-19;37051;13630;64069.18;10466.51
8958;2018-01-19;17436;13630;15061.25;48429.79
8959;2018-01-19;529950040;13631;94064;88317.88
8960;2018-01-19;37051;13630;94362.09;8020.79
8961;2018-01-19;18880783;13630;79161.63;37240.97
8962;2018-01-19;17436;13630;36533.34;8873.22
8963;2018-01-19;393808409;331483502;26172.53;651.82
8964;2018-01-19;1761691;13630;50004.59;47241.69
8965;2018-01-19;17441;17436;17871.93;53485.34
8966;2018-01-19;13630;17436;63415.92;24217.77
8967;2018-01-19;2682058;13632;24457.14;52921.61
8968;2018-01-19;393808409;17436;94808.9;19941.36
8969;2018-01-19;37051;13630;80251.65;69985.84
8970;2018-01-19;18880783;13630;32340.07;29071.19
8971;2018-01-19;13683;13630;94397.57;47889.52
8972;2018-01-19;17436;13630;91226.46;62219.75
8973;2018-01-19;13630;17437;86897.62;97400.05
8974;2018-01-19;18880783;13630;25804.99;91242.12
8975;2018-01-19;393808409;17436;47322.53;50783.36
